"TIB minus 1.1.1 TLIQ 1"
Date,VALUE_CONVERTED
"1389351600000","9.292890548706055"
"1389697200000","8.6183443069458"
"1389783600000","3.795084238052368"
"1389870000000","6.984182357788086"
"1389956400000","9.509102821350098"
"1390388400000","9.538517951965332"
"1391511600000","9.01684284210205"
"1391598000000","2.5023956298828125"
"1391684400000","-2.5945112705230713"
"1391770800000","-7.1681599617004395"
"1391857200000","-7.883884429931641"
"1391943600000","-10.475164413452148"
"1392030000000","-6.597496032714844"
"1392116400000","-7.457589626312256"
"1392202800000","-12.195414543151855"
"1392289200000","-16.15610122680664"
"1392634800000","-17.125383377075195"
"1392894000000","1.9983302354812622"
"1392980400000","-9.69157600402832"
"1393066800000","-8.924921035766602"
"1393153200000","20.072507858276367"
"1393239600000","23.773197174072266"
"1393326000000","21.860153198242188"
"1393412400000","21.39272689819336"
"1393498800000","21.068523406982422"
"1393844400000","21.55854606628418"
"1393930800000","11.71369743347168"
"1394017200000","-7.685604095458984"
"1394535600000","-13.181116104125977"
"1394622000000","-5.941076755523682"
"1395226800000","-14.969247817993164"
"1395486000000","-12.607559204101562"
"1395658800000","-4.768605709075928"
"1396263600000","-14.770190238952637"
"1396436400000","-11.972797393798828"
"1396522800000","8.156632423400879"
"1396782000000","9.475427627563477"
"1396868400000","7.266808032989502"
"1397041200000","-0.21593590080738068"
"1397127600000","-14.946393966674805"
"1397559600000","-12.778366088867188"
"1397732400000","-12.034272193908691"
"1398164400000","4.421031475067139"
"1398423600000","13.549873352050781"
"1398510000000","17.345151901245117"
"1398682800000","17.913381576538086"
"1399287600000","18.28219223022461"
"1399546800000","18.633134841918945"
"1399633200000","18.551597595214844"
"1400497200000","18.79690933227539"
"1400583600000","19.575298309326172"
"1400670000000","20.038572311401367"
"1400842800000","20.389881134033203"
"1401102000000","19.826316833496094"
"1401361200000","19.249732971191406"
"1403089200000","18.845664978027344"
"1403262000000","16.182695388793945"
"1403434800000","4.669813632965088"
"1403521200000","15.32720947265625"
"1403607600000","17.66006088256836"
"1404212400000","18.175962448120117"
"1404385200000","17.679241180419922"
"1405076400000","12.817924499511719"
"1405335600000","6.951901912689209"
"1405422000000","6.73731803894043"
"1405508400000","10.817017555236816"
"1406026800000","3.8495330810546875"
"1406545200000","3.9849460124969482"
"1407236400000","4.345040321350098"
"1409050800000","9.485209465026855"
"1409137200000","4.287729740142822"
"1409569200000","4.706727027893066"
"1409655600000","19.34766387939453"
"1409742000000","20.05164337158203"
"1409828400000","19.148164749145508"
"1410260400000","19.023603439331055"
"1410346800000","19.171100616455078"
"1410606000000","19.70197868347168"
"1410865200000","20.159465789794922"
"1411038000000","19.656246185302734"
"1411124400000","15.317296981811523"
"1411470000000","11.20518970489502"
"1411556400000","5.944415092468262"
"1411642800000","5.720193862915039"
"1411729200000","-4.5254411697387695"
"1411988400000","-13.133624076843262"
"1412074800000","-7.195326328277588"
"1412161200000","15.075390815734863"
"1412247600000","17.458332061767578"
"1412334000000","18.014755249023438"
"1412420400000","13.746667861938477"
"1412506800000","13.173535346984863"
"1412593200000","14.821700096130371"
"1412679600000","15.751583099365234"
"1412766000000","9.863205909729004"
"1412852400000","3.5780696868896484"
"1412938800000","3.467475414276123"
"1413198000000","3.4757142066955566"
"1413457200000","4.35191011428833"
"1413543600000","8.222411155700684"
"1414062000000","2.408508062362671"
"1414148400000","-12.71333122253418"
"1414580400000","-12.319884300231934"
"1414666800000","1.1168391704559326"
"1414753200000","-9.71316146850586"
"1416308400000","-14.550392150878906"
"1416394800000","-3.7825446128845215"
"1416481200000","-1.0340644121170044"
"1416826800000","-11.872050285339355"
"1416913200000","14.877798080444336"
"1416999600000","17.744009017944336"
"1417086000000","18.41265296936035"
"1417345200000","18.528934478759766"
"1417431600000","19.03980827331543"
"1417518000000","19.10934829711914"
"1417604400000","19.406166076660156"
"1417777200000","19.584909439086914"
"1417863600000","18.335186004638672"
"1418122800000","17.941049575805664"
"1418209200000","16.791221618652344"
"1418295600000","17.3328914642334"
"1418382000000","16.7016544342041"
"1418468400000","16.097702026367188"
"1418641200000","16.099760055541992"
"1418727600000","16.25048065185547"
"1418814000000","16.06118392944336"
"1418900400000","15.779317855834961"
"1419073200000","12.900559425354004"
