"TOB plus 1.1.1.2 TLIQ"
Date,VALUE_CONVERTED
"1515150000000","1.5229765176773071"
"1515495600000","3.0762438774108887"
"1515582000000","10.083492279052734"
"1515668400000","9.389814376831055"
"1515754800000","9.111287117004395"
"1516014000000","9.69654369354248"
"1516100400000","16.06916618347168"
"1516186800000","17.539419174194336"
"1516273200000","18.028871536254883"
"1516359600000","17.318923950195312"
"1516446000000","7.534623622894287"
"1516618800000","-7.321010589599609"
"1516705200000","-5.462371349334717"
"1516791600000","7.766997814178467"
"1516878000000","-9.450346946716309"
"1516964400000","-14.480463981628418"
"1517223600000","-14.456648826599121"
"1517310000000","-17.046024322509766"
"1517569200000","-19.62031364440918"
"1517655600000","-19.504127502441406"
"1517742000000","-17.529333114624023"
"1517828400000","-19.141695022583008"
"1517914800000","-19.488988876342773"
"1518087600000","-9.556024551391602"
"1518433200000","14.170889854431152"
"1518519600000","14.041285514831543"
"1518778800000","14.09443187713623"
"1518865200000","14.090588569641113"
"1518951600000","14.03024673461914"
"1519038000000","13.972553253173828"
"1519124400000","13.997825622558594"
"1519210800000","14.695666313171387"
"1519297200000","18.07514190673828"
"1519383600000","19.22077751159668"
"1519729200000","18.714920043945312"
"1519815600000","1.7720974683761597"
"1519902000000","-20.266002655029297"
"1519988400000","-19.885461807250977"
"1520161200000","-19.413799285888672"
"1520247600000","-19.48263168334961"
"1520334000000","-19.4184627532959"
"1520938800000","-19.45354652404785"
"1521198000000","-19.427453994750977"
"1521543600000","-19.533828735351562"
"1521630000000","-19.650840759277344"
"1521716400000","-19.401098251342773"
"1521889200000","-19.506853103637695"
"1522062000000","-16.309751510620117"
"1522148400000","-19.4659366607666"
"1522234800000","-19.405969619750977"
"1522321200000","-19.407264709472656"
"1522407600000","-19.492393493652344"
"1522580400000","-19.5176944732666"
"1522753200000","-19.42845344543457"
"1522839600000","-19.44798469543457"
"1523012400000","-19.41796875"
"1523098800000","-19.42473030090332"
"1523358000000","-19.49808120727539"
"1523617200000","-17.170652389526367"
"1523703600000","-19.75629425048828"
"1523962800000","-19.371227264404297"
"1524049200000","-19.461170196533203"
"1524135600000","-18.862709045410156"
"1524222000000","-17.569664001464844"
"1524308400000","-19.4228515625"
"1524394800000","-19.446687698364258"
"1524481200000","-20.13974952697754"
"1524567600000","-20.15866470336914"
"1524654000000","-19.45760726928711"
"1524740400000","-19.634933471679688"
"1524826800000","-19.455656051635742"
"1524913200000","-19.390117645263672"
"1524999600000","-19.408336639404297"
"1525086000000","-19.472248077392578"
"1525172400000","-19.469213485717773"
"1525258800000","-19.439537048339844"
"1525345200000","-19.456584930419922"
"1525431600000","-19.43412971496582"
"1525518000000","-19.44076919555664"
"1525604400000","-19.302534103393555"
"1525690800000","-19.448400497436523"
"1525777200000","-19.528316497802734"
"1525863600000","-19.476652145385742"
"1525950000000","-19.467748641967773"
"1526036400000","-19.461591720581055"
"1526122800000","-19.449193954467773"
"1526209200000","-19.468589782714844"
"1526295600000","-19.479721069335938"
"1526382000000","-19.444271087646484"
"1526468400000","-19.475290298461914"
"1526554800000","-19.469951629638672"
"1526641200000","-19.44708824157715"
"1526727600000","-19.457929611206055"
"1526814000000","-19.441627502441406"
"1526900400000","-19.429601669311523"
"1526986800000","-19.46232032775879"
"1527073200000","-19.468366622924805"
"1527159600000","-19.44704246520996"
"1527246000000","-19.436126708984375"
"1527332400000","-19.463016510009766"
"1527418800000","-19.500913619995117"
"1527505200000","-19.458858489990234"
"1527591600000","-19.480175018310547"
"1527678000000","-19.442907333374023"
"1527764400000","-19.448362350463867"
"1527850800000","-19.477113723754883"
"1527937200000","-19.50197982788086"
"1528023600000","-19.471574783325195"
"1528110000000","-19.441438674926758"
"1528196400000","-19.45815086364746"
"1528282800000","-19.45456314086914"
"1528369200000","-19.495197296142578"
"1528455600000","-19.481168746948242"
"1528542000000","-19.476648330688477"
"1528628400000","-19.445886611938477"
"1528714800000","-19.473690032958984"
"1528801200000","-20.142711639404297"
"1529319600000","-20.117794036865234"
"1529406000000","-19.86172103881836"
"1529578800000","-19.411853790283203"
"1529665200000","-19.450042724609375"
"1529751600000","-19.44936180114746"
"1529838000000","-19.490798950195312"
"1529924400000","-19.493946075439453"
"1530010800000","-19.434921264648438"
"1530097200000","-19.479785919189453"
"1530183600000","-19.41939926147461"
"1530270000000","-19.46945571899414"
"1530356400000","-19.673444747924805"
"1530442800000","-19.493804931640625"
"1530529200000","-19.439483642578125"
"1530615600000","-19.46156120300293"
"1530702000000","-19.467344284057617"
"1530788400000","-19.439922332763672"
"1530874800000","-19.464767456054688"
"1530961200000","-19.45897102355957"
"1531047600000","-19.466392517089844"
"1531134000000","-19.48005485534668"
"1531306800000","-19.479366302490234"
"1531393200000","-19.441909790039062"
"1531479600000","-19.42772102355957"
"1531566000000","-19.451889038085938"
"1531652400000","-19.459758758544922"
"1531738800000","-19.475778579711914"
"1531825200000","-19.454620361328125"
"1531911600000","-19.46253776550293"
"1531998000000","-19.45694923400879"
"1532084400000","-19.439716339111328"
"1532170800000","-19.456844329833984"
"1532257200000","-19.45708656311035"
"1532343600000","-20.121475219726562"
"1532430000000","-7.642014026641846"
"1532775600000","3.42970609664917"
"1532948400000","-19.42609214782715"
"1533034800000","-19.470603942871094"
"1533121200000","-19.44550323486328"
"1533207600000","-19.438880920410156"
"1533294000000","-19.473180770874023"
"1533380400000","-19.46434783935547"
"1533466800000","-19.43464469909668"
"1533553200000","-19.371294021606445"
"1533639600000","-19.440242767333984"
"1533726000000","-19.462718963623047"
"1533812400000","-19.471473693847656"
"1533898800000","-19.48587989807129"
"1533985200000","-19.417898178100586"
"1534071600000","-19.468936920166016"
"1534158000000","-19.47493553161621"
"1534244400000","-19.46306610107422"
"1534330800000","-19.451873779296875"
"1534417200000","-19.4667911529541"
"1534503600000","-19.376710891723633"
"1534590000000","-19.47614097595215"
"1534676400000","-19.42934799194336"
"1534762800000","-19.48489761352539"
"1534849200000","-19.42799186706543"
"1534935600000","-19.340343475341797"
"1535022000000","-19.401615142822266"
"1535108400000","-19.479280471801758"
"1535194800000","-19.407644271850586"
"1535281200000","-19.473575592041016"
"1535367600000","-19.487083435058594"
"1535454000000","-19.45250129699707"
"1535540400000","-19.41602325439453"
"1535626800000","-19.45394515991211"
"1535713200000","-19.432649612426758"
"1535799600000","-19.474258422851562"
"1535886000000","-19.451873779296875"
"1535972400000","-19.441184997558594"
"1536058800000","-19.466432571411133"
"1536145200000","-19.439712524414062"
"1536231600000","-19.45075798034668"
"1536318000000","-19.462406158447266"
"1536404400000","-19.418018341064453"
"1536490800000","-19.444866180419922"
"1536577200000","-19.475305557250977"
"1536663600000","-19.37480926513672"
"1536750000000","-20.175800323486328"
"1536836400000","-20.459867477416992"
"1537182000000","-20.28965187072754"
"1537268400000","-19.457782745361328"
"1537354800000","-19.426542282104492"
"1537441200000","-19.388254165649414"
"1537527600000","-19.639789581298828"
"1537614000000","-19.391551971435547"
"1537700400000","-19.38678741455078"
"1537786800000","-19.461204528808594"
"1537873200000","-19.363666534423828"
"1537959600000","-19.480422973632812"
"1538046000000","-19.363845825195312"
"1538132400000","-19.405380249023438"
"1538218800000","-19.529781341552734"
"1538305200000","-19.393461227416992"
"1538391600000","-19.479761123657227"
"1538478000000","-19.497920989990234"
"1538564400000","-19.414581298828125"
"1538650800000","-19.44988250732422"
"1538737200000","-12.405129432678223"
"1538823600000","-6.1928629875183105"
"1538910000000","-19.4552001953125"
"1538996400000","-19.45092010498047"
"1539082800000","-19.475603103637695"
"1539169200000","-19.423276901245117"
"1539255600000","-19.496627807617188"
"1539342000000","-19.480728149414062"
"1539428400000","-19.508201599121094"
"1539514800000","-19.43291664123535"
"1539601200000","-19.447643280029297"
"1539687600000","-19.459997177124023"
"1539774000000","-19.52759552001953"
"1539860400000","-19.478540420532227"
"1539946800000","-19.450578689575195"
"1540033200000","-19.486080169677734"
"1540119600000","-19.39990997314453"
"1540206000000","-19.436113357543945"
"1540292400000","-19.468801498413086"
"1540378800000","-20.212188720703125"
"1540551600000","-20.3209285736084"
"1540983600000","-20.259126663208008"
"1541156400000","-19.36191177368164"
"1541242800000","-19.466087341308594"
"1541329200000","-19.42877769470215"
"1541415600000","-19.411020278930664"
