"TOB plus 1.1.1.3 TLIQ"
Date,VALUE_CONVERTED
"1293879600000","19.410287857055664"
"1293966000000","19.384658813476562"
"1294052400000","19.351940155029297"
"1294138800000","19.253475189208984"
"1294311600000","19.2702693939209"
"1294398000000","19.345060348510742"
"1294484400000","19.15752601623535"
"1294570800000","18.945322036743164"
"1294657200000","18.687305450439453"
"1294743600000","13.015680313110352"
"1294830000000","18.762779235839844"
"1294916400000","18.823129653930664"
"1295002800000","18.84194564819336"
"1295089200000","18.662818908691406"
"1295175600000","17.868885040283203"
"1295262000000","17.37470054626465"
"1295348400000","17.7199764251709"
"1295434800000","18.65418815612793"
"1295521200000","18.9077205657959"
"1295607600000","18.994529724121094"
"1295694000000","19.040830612182617"
"1295780400000","19.07927703857422"
"1295866800000","19.05904197692871"
"1295953200000","18.969402313232422"
"1296039600000","18.492555618286133"
"1296126000000","17.161741256713867"
"1296298800000","16.807910919189453"
"1296558000000","15.545425415039062"
"1296644400000","11.276776313781738"
"1296730800000","8.471752166748047"
"1296817200000","13.808967590332031"
"1296990000000","15.465636253356934"
"1297076400000","17.759143829345703"
"1297162800000","17.816402435302734"
"1297335600000","17.224164962768555"
"1297422000000","7.382897853851318"
"1297508400000","16.633377075195312"
"1297594800000","16.301368713378906"
"1297681200000","12.07620906829834"
"1297854000000","5.421199321746826"
"1297940400000","5.790614128112793"
"1298026800000","5.516084671020508"
"1298113200000","5.202051639556885"
"1298286000000","4.770618915557861"
"1298631600000","4.776835918426514"
"1299063600000","4.71325159072876"
"1299150000000","4.898828506469727"
"1299236400000","4.637281894683838"
"1299495600000","4.656632900238037"
"1299668400000","4.864689826965332"
"1300014000000","4.683188438415527"
"1300100400000","5.37857723236084"
"1300273200000","5.507283687591553"
"1300446000000","5.519981384277344"
"1300532400000","5.591677188873291"
"1300618800000","5.699244499206543"
"1300791600000","5.469324588775635"
"1300878000000","5.649533748626709"
"1300964400000","5.664743423461914"
"1301223600000","5.550933837890625"
