"TIB minus 1.1.1 TLIQ 2"
Date,VALUE_CONVERTED
"1483614000000","8.927863121032715"
"1483700400000","14.585671424865723"
"1483786800000","7.28476619720459"
"1483873200000","5.158686637878418"
"1483959600000","6.16865348815918"
"1484046000000","15.4456787109375"
"1484132400000","18.297998428344727"
"1484218800000","18.94679069519043"
"1484391600000","19.07138442993164"
"1484478000000","18.7724666595459"
"1484564400000","18.621267318725586"
"1484737200000","18.412839889526367"
"1485082800000","18.225486755371094"
"1485169200000","16.80579948425293"
"1485342000000","14.336309432983398"
"1485428400000","16.381072998046875"
"1485514800000","17.029626846313477"
"1485601200000","17.650516510009766"
"1485687600000","17.96561050415039"
"1485860400000","18.096830368041992"
"1486033200000","18.250213623046875"
"1486119600000","18.203969955444336"
"1486206000000","18.075191497802734"
"1486378800000","18.04018211364746"
"1486465200000","18.17783546447754"
"1486638000000","18.19851303100586"
"1486897200000","18.348966598510742"
"1487070000000","18.10072135925293"
"1487242800000","18.01980209350586"
"1487329200000","18.340206146240234"
"1487415600000","18.40172576904297"
"1487588400000","18.409807205200195"
"1487674800000","18.994184494018555"
"1487761200000","19.50185203552246"
"1487847600000","19.362979888916016"
"1487934000000","19.494701385498047"
"1488020400000","19.687395095825195"
"1488193200000","19.81519889831543"
"1488279600000","19.97243309020996"
"1488366000000","19.7459774017334"
"1488452400000","19.878726959228516"
"1488538800000","19.87969398498535"
"1488625200000","19.224472045898438"
"1488711600000","19.221874237060547"
"1488798000000","19.052824020385742"
"1488884400000","18.58959197998047"
"1488970800000","18.233116149902344"
"1489057200000","18.387805938720703"
"1489143600000","18.230093002319336"
"1489230000000","19.29665756225586"
"1489316400000","17.702627182006836"
"1489402800000","17.78169822692871"
"1489489200000","18.915603637695312"
"1489575600000","17.15880012512207"
"1489662000000","15.165477752685547"
"1489748400000","15.232856750488281"
"1489834800000","15.273236274719238"
"1490007600000","15.119758605957031"
"1490094000000","7.235616207122803"
"1490180400000","-6.703230857849121"
"1490266800000","-14.359557151794434"
"1490353200000","-14.773597717285156"
"1490439600000","-13.911142349243164"
"1490612400000","-13.906350135803223"
"1490698800000","-13.856283187866211"
"1490785200000","-13.89450740814209"
"1490871600000","-13.893231391906738"
"1490958000000","-13.893784523010254"
"1491044400000","-13.930908203125"
"1491130800000","-13.969429016113281"
"1491217200000","-13.83864974975586"
"1491303600000","-13.900157928466797"
"1491390000000","-13.952078819274902"
"1491476400000","-13.902249336242676"
"1491822000000","-13.913668632507324"
"1491994800000","-13.828302383422852"
"1492686000000","-13.907225608825684"
"1492772400000","-13.854055404663086"
"1492858800000","-13.82243537902832"
"1492945200000","-13.803922653198242"
"1493031600000","-13.843574523925781"
"1493118000000","-13.903010368347168"
"1493204400000","-13.933813095092773"
"1493290800000","-13.88528823852539"
"1493377200000","-14.821249008178711"
"1493809200000","-15.344807624816895"
"1493982000000","-15.369359016418457"
"1494154800000","-15.388731002807617"
"1494241200000","-14.319377899169922"
"1494327600000","-15.025595664978027"
"1494414000000","-14.908051490783691"
"1494586800000","-15.207834243774414"
"1494846000000","-15.072942733764648"
"1495018800000","-15.167503356933594"
"1495105200000","-14.02469539642334"
"1495278000000","-15.292059898376465"
"1495537200000","-15.099945068359375"
"1495623600000","-14.851480484008789"
"1495710000000","-14.580007553100586"
"1495796400000","-13.951870918273926"
"1496055600000","-14.12393569946289"
"1496142000000","-14.442889213562012"
"1496314800000","-14.068864822387695"
"1496401200000","-14.889191627502441"
"1496487600000","-14.884986877441406"
"1496574000000","-14.034302711486816"
"1496746800000","-14.21507740020752"
"1497006000000","-15.250494956970215"
"1497265200000","-15.072441101074219"
"1497351600000","-13.851874351501465"
"1497438000000","-13.797340393066406"
"1497524400000","-13.8106050491333"
"1497610800000","-13.8200101852417"
"1498647600000","-13.867988586425781"
"1498820400000","-14.374674797058105"
"1499079600000","-15.087569236755371"
"1499166000000","-13.892095565795898"
"1499252400000","-13.826201438903809"
"1499425200000","-14.090055465698242"
"1499511600000","-15.289288520812988"
"1499598000000","-15.064870834350586"
"1499684400000","-15.261541366577148"
"1499770800000","-14.428669929504395"
"1499857200000","-13.846098899841309"
"1500030000000","-13.95480728149414"
"1500116400000","-13.786248207092285"
"1500202800000","-13.778583526611328"
"1500289200000","-13.833563804626465"
"1500807600000","-13.822211265563965"
"1500894000000","-14.987037658691406"
"1501066800000","-14.998129844665527"
"1501153200000","-13.820721626281738"
"1501239600000","-13.83925724029541"
"1501326000000","-13.819185256958008"
"1501412400000","-13.80699634552002"
"1501498800000","-13.776815414428711"
"1501585200000","-13.769952774047852"
"1501671600000","-14.104900360107422"
"1501758000000","-13.86159610748291"
"1502362800000","-13.857500076293945"
"1502449200000","-14.719929695129395"
"1502535600000","-13.82613754272461"
"1502622000000","-13.834891319274902"
"1503054000000","-13.87118911743164"
"1504090800000","-13.867425918579102"
"1504522800000","-13.612019538879395"
"1504695600000","-13.773541450500488"
"1504954800000","-13.76384449005127"
"1505127600000","-13.786892890930176"
"1505214000000","-13.77270221710205"
"1505300400000","-14.681890487670898"
"1505386800000","-15.367335319519043"
"1505473200000","-15.407808303833008"
"1505732400000","-15.229696273803711"
"1505818800000","-13.829401016235352"
"1505905200000","-12.551812171936035"
"1505991600000","-9.439449310302734"
"1506078000000","-14.289571762084961"
"1506164400000","-14.601298332214355"
"1506250800000","-13.769427299499512"
"1506337200000","-13.774755477905273"
"1506596400000","-13.784029960632324"
"1506682800000","-13.780874252319336"
"1506769200000","-13.823966979980469"
"1506855600000","-13.762624740600586"
"1506942000000","-13.799090385437012"
"1507114800000","-13.783679008483887"
"1507201200000","-13.804718971252441"
"1507287600000","-13.820106506347656"
"1507374000000","-13.787959098815918"
"1507460400000","-13.762286186218262"
"1507546800000","-13.79714298248291"
"1507633200000","-13.772101402282715"
"1507719600000","-13.817039489746094"
"1507806000000","-14.260866165161133"
"1507892400000","-14.7056884765625"
"1507978800000","-13.721990585327148"
"1508065200000","-13.79661750793457"
"1508151600000","-13.756064414978027"
"1508238000000","-13.815796852111816"
"1508842800000","-13.870969772338867"
"1508929200000","-13.876029968261719"
"1509015600000","-13.974700927734375"
"1509102000000","-13.799543380737305"
"1509188400000","-13.814323425292969"
"1509274800000","-13.987277030944824"
"1509361200000","-13.828500747680664"
"1509447600000","-13.854803085327148"
"1509534000000","-14.468430519104004"
"1509620400000","-13.820289611816406"
"1509706800000","-13.769240379333496"
"1509879600000","-13.752285957336426"
"1509966000000","-13.789554595947266"
"1510052400000","-13.89902114868164"
"1510138800000","-13.899781227111816"
"1510225200000","-13.842805862426758"
"1510311600000","-13.7802095413208"
"1510484400000","-13.858598709106445"
"1510570800000","-13.793715476989746"
"1510657200000","-13.782629013061523"
"1510743600000","-13.830577850341797"
"1510830000000","-13.855741500854492"
"1511002800000","-13.807957649230957"
"1511089200000","-13.818912506103516"
"1511262000000","-13.83387279510498"
"1511348400000","-13.926417350769043"
"1511434800000","-13.804621696472168"
