"TOB minus 1.1.1.2 TLIQ"
Date,VALUE_CONVERTED
"1451905200000","4.349173069000244"
"1451991600000","9.469250679016113"
"1452078000000","17.50864601135254"
"1452164400000","19.275447845458984"
"1452250800000","19.900022506713867"
"1452337200000","20.16537094116211"
"1452423600000","20.362947463989258"
"1452510000000","20.558212280273438"
"1452596400000","20.54471778869629"
"1452769200000","20.2846622467041"
"1453114800000","20.495603561401367"
"1453201200000","20.572423934936523"
"1453287600000","20.352964401245117"
"1453374000000","19.547428131103516"
"1453460400000","18.71601104736328"
"1453546800000","18.3663387298584"
"1453633200000","18.160900115966797"
"1453719600000","18.033184051513672"
"1454238000000","17.892568588256836"
"1454324400000","18.47736930847168"
"1454410800000","18.8751220703125"
"1454583600000","18.845176696777344"
"1454670000000","18.346311569213867"
"1454756400000","16.57790756225586"
"1454842800000","15.191542625427246"
"1454929200000","17.260881423950195"
"1455015600000","15.87037467956543"
"1455102000000","-0.49835333228111267"
"1455188400000","-14.422320365905762"
"1455274800000","-14.39517879486084"
"1455361200000","-14.436695098876953"
"1455447600000","-14.488094329833984"
"1455534000000","-15.136322021484375"
"1455620400000","-15.360023498535156"
"1455706800000","-15.007559776306152"
"1455793200000","-14.993878364562988"
"1455879600000","-14.468376159667969"
"1455966000000","-14.443853378295898"
"1456052400000","-14.252202033996582"
"1456138800000","-14.246491432189941"
"1456225200000","-14.245234489440918"
"1456311600000","-14.206518173217773"
"1456398000000","-14.16676139831543"
"1456484400000","-14.207091331481934"
"1456570800000","-14.245598793029785"
"1456657200000","-14.343467712402344"
"1456743600000","-14.484824180603027"
"1456830000000","-14.481903076171875"
"1456916400000","-14.467952728271484"
"1457002800000","-14.469039916992188"
"1457089200000","-14.475041389465332"
"1457175600000","-14.477784156799316"
"1457262000000","-14.496162414550781"
"1457348400000","-14.438718795776367"
"1457434800000","-14.409427642822266"
"1457521200000","-14.405868530273438"
"1457607600000","-14.394875526428223"
"1457694000000","-14.393410682678223"
"1457780400000","-14.385330200195312"
"1457866800000","-6.122316360473633"
"1457953200000","-14.380762100219727"
"1458039600000","-11.78270149230957"
"1458126000000","4.119654655456543"
"1458212400000","-14.716658592224121"
"1458298800000","-14.447073936462402"
"1458385200000","-14.468193054199219"
"1458471600000","-14.34366226196289"
"1458558000000","-14.430559158325195"
"1458644400000","-14.40279769897461"
"1458730800000","-14.380895614624023"
"1458817200000","-14.590824127197266"
"1458903600000","-15.6905517578125"
"1458990000000","-15.664044380187988"
"1459076400000","-15.629463195800781"
"1459162800000","-15.628496170043945"
"1459249200000","-15.625361442565918"
"1459335600000","-15.622118949890137"
"1459422000000","-15.620330810546875"
"1459508400000","-15.630512237548828"
"1459594800000","-15.619531631469727"
"1459681200000","-15.628296852111816"
"1459854000000","-15.642430305480957"
"1460026800000","-15.288732528686523"
"1460113200000","-15.254059791564941"
"1460199600000","-15.620725631713867"
"1460286000000","-15.629202842712402"
"1460372400000","-14.989137649536133"
"1460458800000","-15.468606948852539"
"1460545200000","-14.409255027770996"
"1460631600000","-14.331425666809082"
"1460718000000","-14.370759010314941"
"1460804400000","-14.791579246520996"
"1461150000000","-15.664896011352539"
"1461322800000","-15.605737686157227"
"1461409200000","-14.35133171081543"
"1461495600000","-14.371647834777832"
"1461582000000","-14.853285789489746"
"1461668400000","-15.395533561706543"
"1461754800000","-14.395406723022461"
"1461841200000","-14.381138801574707"
"1461927600000","-8.052868843078613"
"1462014000000","-15.41137981414795"
"1462100400000","-14.384867668151855"
"1462186800000","-14.361126899719238"
"1462273200000","-14.363017082214355"
